鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
永康區,建物,臺南市永康區中正北路３７之４號,0.0,住,,,1091031,土地0建物1車位0,一層,14,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0830922,130.77,0,0,1,有,有,無,25000,191,,0.0,0,,RPTPMLOJJIPFFKD76CC
永康區,建物,臺南市永康區中華路９８６號４樓之１,0.0,住,,,1091101,土地0建物1車位0,四層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860529,162.76,4,1,2,有,有,有,15000,92,,0.0,0,,RPPOMLPJJIPFFKD98CC
永康區,房地(土地+建物)+車位,臺南市永康區中華路４２５號四樓之１６,7.83,住,,,1091023,土地1建物1車位1,四層,17,辦公商業大樓,見其他登記事項,鋼筋混凝土造,0811215,98.82,1,0,1,有,有,無,10000,101,坡道平面,0.0,0,,RPQOMLPJJIPFFKD09CC
永康區,建物,臺南市永康區大橋一街１５０號３樓之１,0.0,住,,,1091031,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0731029,52.86,1,1,1,有,無,有,8250,156,,0.0,0,,RPTPMLPJJIPFFKD86CC
新市區,房地(土地+建物),臺南市新市區大社５８９之９２號,78.0,,特定農業區,甲種建築用地,1091020,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0841220,141.95,4,2,3,有,無,無,16000,113,,0.0,0,,RPUNMLPJJIPFFHD56DC
東區,建物,臺南市東區崇德２０街６３號８樓之２,0.0,商,,,1091101,土地0建物1車位0,八層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841221,66.89,3,1,2,有,有,有,10800,161,,0.0,0,參加臺南市社會住宅包租代管試辦計畫，租金為市價9折,RPUNMLPJJIPFFCD58CC
東區,建物,臺南市東區東寧路１７０巷１５之１號,0.0,住,,,1091101,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691107,120.49000000000001,3,2,2,有,無,有,15030,125,,0.0,0,參加臺南市社會住宅包租代管試辦計畫，租金為市價9折,RPVNMLPJJIPFFCD68CC
東區,建物,臺南市東區裕農路６６８巷２６之２號,0.0,住,,,1091014,土地0建物1車位0,全,5,透天厝,住商用,鋼筋混凝土造,0820524,253.63,7,2,7,有,無,有,25000,99,,0.0,0,,RPSOMLPJJIPFFCD48CC
北區,建物,臺南市北區公園南路３６５號十二樓之７,0.0,住,,,1091019,土地0建物1車位0,十二層,14,套房(1房1廳1衛),見其他登記事項,見其他登記事項,0960824,37.06,1,0,1,有,有,有,9000,243,,0.0,0,,RPVRMLPJJIPFFAD88CC
北區,建物,臺南市北區勝利路３９１號,0.0,住,,,1091101,土地0建物1車位0,全,3,透天厝,住商用,加強磚造,0630709,112.52,3,1,3,有,無,有,14400,128,,0.0,0,參加臺南市社會住宅包租代管試辦計畫，租金為市價9折,RPUTMLPJJIPFFAD98CC
