鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
三民區,房地(土地+建物),高雄市三民區吉林街328號,17.02,住,,,1100329,土地1建物1車位0,一層,15,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1090422,141.38,0,2,2,有,有,有,42000,297,,0.0,0,,RPTOMLKMLHGGFDE87CC
三民區,房地(土地+建物),高雄市三民區義華路205號,72.0,商,,,1100330,土地1建物1車位0,全,4,透天厝,,鋼筋混凝土造,0690211,226.16,0,0,0,無,無,有,22000,97,,0.0,0,,RPUOMLKMLHGGFDE97CC
前鎮區,房地(土地+建物),高雄市前鎮區文林街52號13樓,20.2,住,,,1100327,土地1建物1車位0,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850708,187.25,4,2,2,有,有,有,21000,112,,0.0,0,,RPPQMLKMLHGGFCE57CC
左營區,房地(土地+建物)+車位,高雄市左營區桃子園路63號7F,17.25,住,,,1100324,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1090803,31.71,2,1,1,有,無,有,19000,599,坡道平面,21.56,0,,RPPQMLKMLHGGFEE77CC
鳳山區,建物,高雄市鳳山區龍成路214之2號,0.0,住,,,1100311,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740529,80.5,3,1,1,有,無,有,18000,224,,0.0,0,,RPXNMLKMLHGGFGE48CC
鳳山區,房地(土地+建物),高雄市鳳山區五甲三路95號,92.0,商,,,1100330,土地1建物1車位0,全,4,透天厝,見其他登記事項,見其他登記事項,0960510,120.28,0,0,0,無,無,無,60000,499,,0.0,0,,RPWOMLKMLHGGFGE48CC
岡山區,房地(土地+建物),高雄市岡山區為隨西路176巷3號,253.09,,工業區,丁種建築用地,1100319,土地1建物1車位0,見其他登記事項,1,工廠,見其他登記事項,見其他登記事項,1090720,172.36,0,0,0,無,無,無,32000,,,0.0,0,自民國110年03月19日至110年04月18日止為搬遷整理裝潢期免付租金。,RPROMLKMLHGGFFE87CC
仁武區,房地(土地+建物),高雄市仁武區仁孝路145號,114.0,住,,,1100323,土地1建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,1081127,317.24,5,2,5,有,無,無,42000,132,,0.0,0,,RPOOMLKMLHGGFIE87CC
仁武區,房地(土地+建物)+車位,高雄市仁武區名光街66號,34.47,住,,,1100329,土地1建物1車位1,見其他登記事項,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040724,186.91000000000003,3,1,2,有,有,無,20000,107,坡道平面,25.56,0,,RPPOMLKMLHGGFIE97CC
大寮區,土地,磚子段2259地號,2675.0,農,,,1100302,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,110000,41,,0.0,0,含增建或未登記建物。；承租未保存登記建物約600坪,RPSNMLKMLHGGFLE48CC
大寮區,土地,大寮段芎蕉腳小段1872地號,165.28,農,,,1100304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,16500,100,,0.0,0,含增建或未登記建物。；承租地坪約50坪未保存登記建物約45坪,RPTNMLKMLHGGFLE58CC
大寮區,房地(土地+建物),高雄市大寮區中正路88巷15號,56.0,住,,,1100330,土地1建物1車位0,全,3,透天厝,住商用,鋼筋混凝土造,0780508,137.2,5,2,3,有,無,無,15000,109,,0.0,0,,RPPNMLLMLHGGFLE28CC
大社區,建物,高雄市大社區中華路89巷32號,0.0,住,,,1100330,土地0建物0車位0,全,4,透天厝,見其他登記事項,見其他登記事項,1070606,25.63,1,0,1,有,無,有,5200,203,,0.0,0,本案為共隔19間分租套房，本次僅出租此間為25.63平方公尺,RPUOMLLMLHGGFIE58CC
燕巢區,建物,高雄市燕巢區橫山路92號3樓之17,0.0,,特定農業區,甲種建築用地,1100330,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1070820,29.62,1,0,1,有,無,有,5500,186,,0.0,0,面樹林採光不好,RPXNMLLMLHGGFFE48CC
燕巢區,建物,高雄市燕巢區橫山路92號5樓之2,0.0,,特定農業區,甲種建築用地,1100330,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1070820,29.62,1,0,1,有,無,有,5800,196,,0.0,0,面馬路採光好,RPOOMLLMLHGGFFE67CC
鳳山區,建物,高雄市鳳山區臨海街13號,0.0,住,,,1100329,土地0建物0車位0,全,3,透天厝,住商用,加強磚造,0611230,20.05,1,0,1,有,無,有,7000,349,,0.0,0,,RPRNMLLMLHGGFGE97CC
鳳山區,建物,高雄市鳳山區臨海街13號,0.0,住,,,1100329,土地0建物0車位0,全,3,透天厝,住商用,加強磚造,0611230,28.44,1,0,1,有,無,有,6500,229,,0.0,0,,RPSNMLLMLHGGFGE08CC
鳳山區,建物,高雄市鳳山區南正二路８８號,0.0,住,,,1100312,土地0建物0車位0,見其他登記事項,3,店面(店鋪),住商用,鋼筋混凝土造,0761031,219.67,0,3,2,有,無,無,55000,250,,0.0,0,含增建或未登記建物。；,RPOOMLLMLHGGFGE77CC
鳳山區,建物,高雄市鳳山區新康街35號,143.84,其他,,,1100305,土地0建物1車位0,見其他登記事項,12,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0850406,188.34,2,1,2,有,無,無,16000,85,,0.0,0,,RPUOMLLMLHGGFGE38CC
鳳山區,建物,高雄市鳳山區八德路１９７號九樓之１,0.0,住,,,1100317,土地0建物1車位0,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850515,109.19,3,2,2,有,有,有,12500,114,,0.0,0,,RPXOMLLMLHGGFGE68CC
左營區,房地(土地+建物),高雄市左營區立文路102號4樓之2,8.02,商,,,1100302,土地1建物1車位0,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030327,85.33,2,1,1,有,有,有,21500,252,,0.0,0,,RPVNMLLMLHGGFEE18CC
左營區,房地(土地+建物),高雄市左營區忠言路61號,74.0,商,,,1100324,土地1建物1車位0,全,3,透天厝,,鋼筋混凝土造,0670710,163.12,1,3,3,有,無,無,33000,202,,0.0,0,,RPVOMLLMLHGGFEE28CC
前鎮區,建物,高雄市前鎮區衙梅三街8號,0.0,住,,,1100329,土地0建物0車位0,全,3,透天厝,,鋼筋混凝土造,0651122,29.71,1,0,1,有,無,有,5000,168,,0.0,0,本案為共隔19間分租套房，本次僅出租此間為29.71平方公尺,RPUNMLLMLHGGFCE87CC
前鎮區,建物,高雄市前鎮區衙梅三街8號,0.0,住,,,1100329,土地0建物0車位0,全,3,透天厝,,鋼筋混凝土造,0651122,29.71,1,0,1,有,無,有,5500,185,,0.0,0,本案為共隔19間分租套房，本次僅出租此間為29.71平方公尺,RPWNMLLMLHGGFCE08CC
前鎮區,建物,高雄市前鎮區衙梅三街8號,0.0,住,,,1100329,土地0建物0車位0,全,3,透天厝,,鋼筋混凝土造,0651122,32.64,1,0,1,有,無,有,4000,123,,0.0,0,本案為共隔19間分租套房，本次僅出租此間為32.64平方公尺,RPPOMLLMLHGGFCE47CC
前鎮區,建物,高雄市前鎮區衙梅三街8號,0.0,住,,,1100330,土地0建物0車位0,全,3,透天厝,,鋼筋混凝土造,0651122,29.35,1,0,1,有,無,有,6000,204,,0.0,0,本案為共隔19間分租套房，本次僅出租此間為29.35平方公尺,RPQOMLLMLHGGFCE57CC
前鎮區,建物,高雄市前鎮區衙梅三街8號,0.0,住,,,1100330,土地0建物0車位0,全,3,透天厝,,鋼筋混凝土造,0651122,29.35,1,0,1,有,無,有,5500,187,,0.0,0,本案為共隔19間分租套房，本次僅出租此間為29.35平方公尺,RPSOMLLMLHGGFCE77CC
小港區,土地,丹山段65-2地號,363.63,其他,,,1100305,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,28000,77,,0.0,0,含增建或未登記建物。；實際承租地坪約110坪未保存登記建物約75坪,RPUOMLLMLHGGFCE97CC
前鎮區,土地,仁愛段178-3地號,5.0,住,,,1100303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,有,9000,1800,,0.0,0,含增建或未登記建物。；,RPWOMLLMLHGGFCE18CC
前鎮區,建物,高雄市前鎮區草衙二路467號,0.0,商,,,1100329,土地0建物0車位0,全,4,透天厝,見其它登記事項,見其它登記事項,1080121,30.7,1,0,1,有,無,有,6000,195,,0.0,0,本案為共隔8間分租套房，本次僅出租此間為30.7平方公尺,RPPPMLLMLHGGFCE57CC
前鎮區,建物,高雄市前鎮區衙梅三街8號,0.0,住,,,1100329,土地0建物0車位0,全,7,透天厝,,鋼筋混凝土造,0651122,29.35,1,0,1,有,無,有,6000,204,,0.0,0,本案共隔19間分租套房，本次僅出租此間為29.35平方公尺,RPRQMLLMLHGGFCE87CC
三民區,房地(土地+建物),高雄市三民區大昌一路271號,162.21,工,,,1100326,土地6建物1車位0,全,5,透天厝,見其它登記事項,鋼筋混凝土造,0990503,399.5,5,3,5,有,無,有,62500,156,,0.0,0,,RPPNMLLMLHGGFDE47CC
三民區,建物,高雄市三民區民信路５１號,0.0,住,,,1100312,土地0建物1車位0,一層,5,店面(店鋪),,鋼筋混凝土造,0710708,52.38,3,1,2,有,無,有,15000,286,,0.0,0,,RPUNMLLMLHGGFDE97CC
三民區,建物,高雄市三民區重慶街7巷2號,0.0,住,,,1100331,土地0建物0車位0,全,5,透天厝,住商用,鋼筋混凝土造,0980330,10.9,1,0,1,有,無,有,5000,459,,0.0,0,本案為共隔24間分租套房，本次僅出租此間為10.9平方公尺,RPRQMLLMLHGGFDE97CC
三民區,建物,高雄市三民區長明街33號13樓,0.0,商,,,1100331,土地0建物1車位0,十三層,16,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0781222,155.9,3,2,2,有,無,有,10000,64,,0.0,0,,RPTQMLLMLHGGFDE18CC
苓雅區,房地(土地+建物)+車位,高雄市苓雅區五福一路77號12樓之1,18.3,商,,,1100305,土地1建物1車位1,十二層,12,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0701110,158.57,4,2,2,有,有,有,19000,120,坡道平面,0.0,0,,RPVNMLLMLHGGFBE87CC
苓雅區,建物,高雄市苓雅區信守街21號,0.0,商,,,1100329,土地0建物0車位0,全,4,透天厝,,鋼筋混凝土造,0660802,28.32,1,0,1,有,無,有,7000,247,,0.0,0,本案為共隔6間分租套房，本次僅出租此間為28.32平方公尺,RPWNMLLMLHGGFBE97CC
苓雅區,建物,高雄市苓雅區新光路62巷17號34樓之2之35樓部分,0.0,商,,,1100330,土地0建物1車位0,三十五層,35,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860421,123.94,2,1,2,有,無,有,14000,113,,0.0,0,租賃範圍不含車位，且無法區分車位面積。；,RPTOMLLMLHGGFBE77CC
苓雅區,建物,高雄市苓雅區新光路62巷5號11樓之2,0.0,商,,,1100331,土地0建物1車位0,十一層,35,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860421,134.92,3,2,2,有,有,無,11631,86,,0.0,0,租賃範圍不含車位，且無法區分車位面積。；,RPVOMLLMLHGGFBE97CC
苓雅區,房地(土地+建物),高雄市苓雅區七賢一路128號28樓之2,3.87,商,,,1100309,土地1建物1車位0,二十八層,29,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1070911,72.11,1,2,1,有,有,有,20000,277,,0.0,0,,RPPPMLLMLHGGFBE47CC
苓雅區,建物,高雄市苓雅區信守街21號,0.0,商,,,1100330,土地0建物0車位0,全,4,透天厝,,鋼筋混凝土造,0660802,28.32,1,0,1,有,無,有,7500,265,,0.0,0,本案為共隔6間分租套房，本次僅出租此間為28.32平方公尺,RPRPMLLMLHGGFBE67CC
苓雅區,房地(土地+建物)+車位,高雄市苓雅區中華四路47號13樓,0.0,商,,,1100329,土地1建物1車位2,十三層,17,辦公商業大樓,商業用,鋼筋混凝土造,0820924,419.83000000000004,5,1,0,有,有,有,53000,126,升降機械,0.0,0,僅承租13樓一部份；車位坪數已含公設內,RPSPMLLMLHGGFBE77CC
新興區,房地(土地+建物),高雄市新興區中山一路200號12樓之1,4.86,商,,,1100326,土地1建物1車位0,十二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820409,54.71,1,1,1,有,有,有,12000,219,,0.0,0,,RPVPMLLMLHGGFBE08CC
鼓山區,房地(土地+建物),高雄市鼓山區美術東二路163號,21.89,商,,,1100329,土地1建物1車位0,見其它登記事項,19,店面(店鋪),商業用,鋼筋混凝土造,0950525,222.84,0,0,0,無,無,無,80000,359,,0.0,0,,RPOOMLLMLHGGFAE17CC
鼓山區,建物,高雄市鼓山區美術東四路４５８號十三樓之２,0.0,商,,,1100312,土地0建物1車位0,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980325,85.59,2,2,1,有,有,有,17000,199,,0.0,0,,RPSOMLLMLHGGFAE57CC
鼓山區,房地(土地+建物),高雄市鼓山區美術北三路87號4樓,14.42,商,,,1100313,土地1建物1車位0,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950808,135.82999999999998,3,2,2,有,有,無,24000,177,,0.0,0,,RPTOMLLMLHGGFAE67CC
鹽埕區,建物,高雄市鹽埕區富野路56巷12號,0.0,商,,,1100330,土地0建物0車位0,四層,10,華廈(10層含以下有電梯),,鋼筋混凝土造,0710531,27.54,1,0,1,有,無,有,7000,254,,0.0,0,本案為共隔8間分租套房，本次僅出租此間為27.54平方公尺,RPVOMLLMLHGGFAE87CC
鹽埕區,建物,高雄市鹽埕區富野路56巷12號,0.0,商,,,1100330,土地0建物0車位0,三層,10,華廈(10層含以下有電梯),,鋼筋混凝土造,0710531,27.54,1,0,1,有,無,有,6500,236,,0.0,0,本案為共隔8間分租套房，本次僅出租此間為27.54平方公尺,RPXOMLLMLHGGFAE08CC
鹽埕區,建物,高雄市鹽埕區富野路56巷12號,0.0,商,,,1100330,土地0建物0車位0,二層,10,華廈(10層含以下有電梯),,鋼筋混凝土造,0710531,27.54,1,0,1,有,無,有,5500,200,,0.0,0,本案為共隔8間分租套房，本次僅出租此間為27.54平方公尺,RPOPMLLMLHGGFAE27CC
前金區,房地(土地+建物),高雄市前金區六合二路151巷2號11樓,8.45,商,,,1100304,土地1建物1車位0,十一層,15,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070712,99.69000000000001,2,1,1,有,有,有,23500,236,,0.0,0,續租。；,RPRPMLLMLHGGFAE57CC
鼓山區,建物,高雄市鼓山區美術東四路３１９號十五樓,0.0,商,,,1100315,土地0建物1車位2,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950124,410.42,4,3,3,有,有,有,65000,158,坡道平面,65.46,0,租金含管理費。,RPSPMLLMLHGGFAE67CC
鹽埕區,建物,高雄市鹽埕區富野路56巷12號,0.0,商,,,1100330,土地0建物0車位0,三層,10,華廈(10層含以下有電梯),,鋼筋混凝土造,0710531,27.54,1,0,1,有,無,有,6800,247,,0.0,0,本案為共隔8間分租套房，本次僅出租此間為27.54平方公尺,RPUPMLLMLHGGFAE87CC
鹽埕區,建物,高雄市鹽埕區富野路56巷12號,0.0,商,,,1100330,土地0建物0車位0,二層,10,華廈(10層含以下有電梯),,鋼筋混凝土造,0710531,9.0,1,0,1,有,無,有,4500,500,,0.0,0,夾層。本案為共隔8間分租套房，本次僅出租此間為9平方公尺。,RPWPMLLMLHGGFAE08CC
鼓山區,房地(土地+建物)+車位,高雄市鼓山區美術北三路200號13樓,9.64,住,,,1100330,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1041007,100.22,2,1,1,有,有,有,24000,239,坡道平面,24.89,0,,RPPQMLLMLHGGFAE47CC
鼓山區,房地(土地+建物),高雄市鼓山區美術北三路208號3樓,6.51,住,,,1100313,土地1建物1車位0,三層,15,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1041007,67.85,2,1,1,有,有,有,20000,295,,0.0,0,,RPSNMLLJMHGGFAE27CC
鹽埕區,房地(土地+建物)+車位,高雄市鹽埕區大公路101號3樓之7,6.01,商,,,1100315,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1090515,87.53999999999999,2,1,2,有,有,有,20000,228,坡道機械,5.54,0,,RPTNMLLJMHGGFAE37CC
鼓山區,房地(土地+建物)+車位,高雄市鼓山區龍水二路111號17樓,15.45,住,,,1100319,土地1建物1車位1,十七層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040513,180.57,3,2,2,有,有,有,39823,221,坡道平面,19.9,0,,RPROMLLJMHGGFAE27CC
鼓山區,房地(土地+建物),高雄市鼓山區文信路319-3號5樓之1,18.11,商,,,1100305,土地1建物1車位0,五層,15,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1040825,253.63,4,2,2,有,有,有,45000,177,,0.0,0,,RPSOMLLJMHGGFAE37CC
鼓山區,建物,高雄市鼓山區大順一路1041巷3號13樓之1,0.0,住,,,1100315,土地0建物1車位0,十三層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840707,50.37,1,1,1,有,有,有,9000,179,,0.0,0,高雄市政府包租代管計畫,RPSPMLLJMHGGFAE47CC
前金區,房地(土地+建物),高雄市前金區七賢二路395號14樓之2,5.73,商,,,1100316,土地1建物1車位0,十四層,15,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1060103,85.32,2,2,1,有,有,有,18000,211,,0.0,0,續租。；,RPWPMLLJMHGGFAE87CC
前金區,房地(土地+建物),高雄市前金區河東路176號23樓之2,8.2,商,,,1100319,土地1建物1車位0,二十三層,35,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0850215,199.13,4,2,2,有,有,有,29582,149,,0.0,0,續租。；,RPXPMLLJMHGGFAE97CC
鼓山區,房地(土地+建物),高雄市鼓山區昌盛路16號11樓之2,15.37,商,,,1100312,土地1建物1車位0,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880930,70.64999999999999,2,1,1,有,有,有,23000,326,,0.0,0,,RPOQMLLJMHGGFAE17CC
鼓山區,房地(土地+建物)+車位,高雄市鼓山區美術東三路16號5樓,23.47,住,,,1100317,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940531,188.2,4,2,2,有,有,有,26000,138,坡道平面,19.52,0,,RPPQMLLJMHGGFAE27CC
鼓山區,房地(土地+建物),高雄市鼓山區富農路215號7樓,11.88,商,,,1100319,土地1建物1車位0,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940513,116.78,3,2,2,有,有,有,19000,163,,0.0,0,,RPRQMLLJMHGGFAE47CC
鼓山區,房地(土地+建物)+車位,高雄市鼓山區美術北三路100號七樓,25.0,住,,,1100316,土地1建物1車位1,七層,28,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010419,272.28000000000003,2,2,2,有,有,有,38000,140,坡道平面,30.82,0,,RPSQMLLJMHGGFAE57CC
鼓山區,房地(土地+建物)+車位,高雄市鼓山區明誠四路260號三樓,22.55,商,,,1100319,土地1建物1車位1,三層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941230,280.65999999999997,4,2,2,有,有,有,40000,143,坡道平面,33.81,0,,RPTQMLLJMHGGFAE67CC
苓雅區,房地(土地+建物)+車位,高雄市苓雅區苓雅二路189巷12號15樓,12.51,商,,,1100315,土地1建物1車位1,見其他登記事項,15,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081014,150.67000000000002,2,2,3,有,有,有,37000,246,坡道平面,13.9,0,,RPTNMLLJMHGGFBE47CC
苓雅區,房地(土地+建物)+車位,高雄市苓雅區建國一路167之2號14樓之3,7.95,商,,,1100318,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940822,90.85,2,2,1,有,有,有,19281,212,坡道機械,9.88,0,,RPWNMLLJMHGGFBE77CC
苓雅區,房地(土地+建物)+車位,高雄市苓雅區仁德街13號8樓,14.24,商,,,1100320,土地1建物1車位1,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0910717,185.21,2,2,2,有,有,有,30000,162,坡道平面,15.17,0,,RPXNMLLJMHGGFBE87CC
苓雅區,建物,高雄市苓雅區成功一路223號501室,0.0,商,,,1100327,土地0建物1車位0,全,5,透天厝,見其他登記事項,見其他登記事項,1080429,39.67,1,1,1,有,無,有,14000,353,,0.0,0,,RPPOMLLJMHGGFBE17CC
苓雅區,建物,高雄市苓雅區成功一路223號501室,0.0,商,,,1100327,土地0建物1車位0,全,5,透天厝,見其他登記事項,見其他登記事項,1080429,39.67,1,1,1,有,無,有,14000,353,,0.0,0,,RPQOMLLJMHGGFBE27CC
苓雅區,房地(土地+建物)+車位,高雄市苓雅區允文街120號11樓之2,17.07,商,,,1100315,土地1建物1車位1,十層,12,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1090901,113.92,2,2,1,有,有,有,35000,307,坡道機械,21.82,0,,RPXOMLLJMHGGFBE97CC
苓雅區,房地(土地+建物),高雄市苓雅區五福一路77號,29.24,其他,,,1100331,土地1建物1車位0,見其他登記事項,12,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0701110,238.51,0,0,0,無,無,無,132000,553,,0.0,0,,RPVPMLLJMHGGFBE87CC
苓雅區,建物,高雄市苓雅區武聖路２７號４樓,0.0,商,,,1100318,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),,鋼筋混凝土造,0751208,107.85,4,2,2,有,無,有,11000,102,,0.0,0,,RPWPMLLJMHGGFBE97CC
三民區,房地(土地+建物),高雄市三民區復興一路163號4樓之3,3.73,商,,,1100316,土地1建物1車位0,四層,12,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0711201,38.980000000000004,1,1,1,有,有,有,10500,269,,0.0,0,,RPXNMLLJMHGGFDE08CC
三民區,房地(土地+建物)+車位,高雄市三民區十全一路253號21樓,13.46,商,,,1100319,土地1建物1車位1,二十一層,24,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1090605,218.72,4,2,2,有,有,有,34000,155,坡道平面,25.55,0,,RPQOMLLJMHGGFDE47CC
三民區,房地(土地+建物)+車位,高雄市三民區敦化街16號13樓,22.67,住,,,1100320,土地1建物1車位1,十三層,14,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1090302,174.67000000000002,3,2,2,有,有,有,31000,177,坡道平面,30.79,0,,RPSOMLLJMHGGFDE67CC
三民區,建物,高雄市三民區民祥街6號20樓之4,0.0,住,,,1100323,土地0建物1車位0,二十層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840719,138.93,3,2,2,有,有,有,11000,79,,0.0,0,高雄市政府包租代管計畫,RPXOMLLJMHGGFDE18CC
三民區,建物,高雄市三民區凱國路72之3號,0.0,住,,,1100323,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),,鋼筋混凝土造,0640314,55.83,1,2,1,有,無,有,8000,143,,0.0,0,高雄市政府包租代管計畫,RPOPMLLJMHGGFDE37CC
三民區,房地(土地+建物),高雄市三民區天祥二路28號9樓之3,10.36,住,,,1100331,土地1建物1車位0,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030831,110.46000000000001,1,1,1,有,有,有,23000,208,,0.0,0,,RPSQMLLJMHGGFDE87CC
三民區,建物,高雄市三民區金鼎路319，319-1號,19.82,住,,,1100304,土地0建物1車位1,見其他登記事項,15,店面(店鋪),見其它登記事項,鋼筋混凝土造,1090305,278.86,2,0,3,有,有,無,60000,215,坡道平面,76.06,0,,RPTQMLLJMHGGFDE97CC
三民區,建物,高雄市三民區寧夏街3巷17之4號,0.0,住,,,1100315,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0671216,55.35,3,1,1,有,無,有,9000,163,,0.0,0,高雄市政府包租代管計畫,RPXQMLLJMHGGFDE38CC
三民區,房地(土地+建物),高雄市三民區大順二路270號三樓,17.52,商,,,1100329,土地1建物1車位0,三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850906,159.22,0,0,0,無,有,有,19000,119,,0.0,0,,RPORMLLJMHGGFDE57CC
三民區,建物,高雄市三民區自立一路３９０號,0.0,商,,,1100318,土地0建物0車位0,一層,4,店面(店鋪),,鋼筋混凝土造,0630409,65.64,0,1,1,有,無,無,19900,303,,0.0,0,含增建或未登記建物。；部分承租。,RPQUMLLJMHGGFDE08CC
前鎮區,建物,高雄市前鎮區草衙二路467號,0.0,商,,,1100331,土地0建物0車位0,全,4,透天厝,見其它登記事項,見其它登記事項,1080121,30.7,1,0,1,有,無,有,6800,221,,0.0,0,本案為共隔8間分租套房，本次僅出租此間為30.7平方公尺,RPRNMLLJMHGGFCE37CC
前鎮區,建物,高雄市前鎮區衙梅三街8號,0.0,住,,,1100331,土地0建物0車位0,全,3,透天厝,,鋼筋混凝土造,0651122,29.71,1,0,1,有,無,有,5500,185,,0.0,0,本案為共隔19間分租套房，本次僅出租此間為29.71平方公尺,RPTNMLLJMHGGFCE57CC
小港區,房地(土地+建物),高雄市小港區宏平路277號,81.0,住,,,1100331,土地1建物1車位0,全,3,透天厝,,鋼筋混凝土造,0661029,142.8,4,2,3,有,無,有,26000,182,,0.0,0,,RPOOMLLJMHGGFCE17CC
前鎮區,房地(土地+建物),高雄市前鎮區鄭和南路357號14樓,13.66,商,,,1100316,土地1建物1車位0,十四層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960509,152.0,3,2,2,有,有,有,35000,230,,0.0,0,,RPROMLLJMHGGFCE47CC
左營區,房地(土地+建物)+車位,高雄市左營區博愛四路309號27樓之3,11.4,商,,,1100312,土地1建物1車位1,二十七層,28,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070331,211.10000000000002,3,2,2,有,有,有,48800,231,坡道平面,33.26,0,,RPTOMLLJMHGGFEE87CC
左營區,房地(土地+建物),高雄市左營區新莊一路150號6樓之6,9.41,住,,,1100315,土地1建物1車位0,六層,12,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070213,85.55000000000001,2,1,1,有,有,有,27000,316,,0.0,0,,RPWOMLLJMHGGFEE18CC
左營區,房地(土地+建物)+車位,高雄市左營區文直路15號7樓,14.56,住,,,1100317,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071015,109.32,2,1,2,有,有,有,25000,229,坡道平面,27.31,0,,RPOPMLLJMHGGFEE47CC
