鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
竹北市,房地(土地+建物),新竹縣竹北市大學段520地號A02-17,5.78,商,,,1090208,土地1建物1車位0,十七層,32,住宅大樓(11層含以上有電梯),住商用,鋼骨鋼筋混凝土造,,58.3,1,1,1,有,無,5700000,97770,,0.0,0,,RPRSOLNLLHGGFBJ68CB
竹北市,房地(土地+建物),新竹縣竹北市大學段520地號A02-18,5.78,商,,,1090808,土地1建物1車位0,十八層,32,住宅大樓(11層含以上有電梯),住商用,鋼骨鋼筋混凝土造,,58.3,1,1,1,有,無,6050000,103774,,0.0,0,,RPSSOLNLLHGGFBJ78CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市大學段520地號A02-19,6.07,商,,,1090713,土地1建物1車位1,十九層,32,住宅大樓(11層含以上有電梯),住商用,鋼骨鋼筋混凝土造,,84.75,1,1,1,有,無,7100000,102916,坡道平面,26.45,1100000,,RPTSOLNLLHGGFBJ88CB
竹北市,房地(土地+建物),新竹縣竹北市大學段520地號A02-20,5.78,商,,,1090824,土地1建物1車位0,二十層,32,住宅大樓(11層含以上有電梯),住商用,鋼骨鋼筋混凝土造,,58.3,1,1,1,有,無,6080000,104288,,0.0,0,,RPUSOLNLLHGGFBJ98CB
竹北市,房地(土地+建物),新竹縣竹北市大學段520地號A02-21,5.78,商,,,1090912,土地1建物1車位0,二十一層,32,住宅大樓(11層含以上有電梯),住商用,鋼骨鋼筋混凝土造,,58.3,1,1,1,有,無,6060000,103945,,0.0,0,,RPVSOLNLLHGGFBJ09CB
竹北市,房地(土地+建物),新竹縣竹北市大學段520地號A02-22,5.78,商,,,1090914,土地1建物1車位0,二十二層,32,住宅大樓(11層含以上有電梯),住商用,鋼骨鋼筋混凝土造,,58.3,1,1,1,有,無,6040000,103602,,0.0,0,,RPOTOLNLLHGGFBJ48CB
竹北市,房地(土地+建物),新竹縣竹北市大學段520地號A02-23,5.78,商,,,1090828,土地1建物1車位0,二十三層,32,住宅大樓(11層含以上有電梯),住商用,鋼骨鋼筋混凝土造,,58.3,1,1,1,有,無,6080000,104288,,0.0,0,,RPPTOLNLLHGGFBJ58CB
竹北市,房地(土地+建物),新竹縣竹北市大學段520地號A02-24,5.78,商,,,1090912,土地1建物1車位0,二十四層,32,住宅大樓(11層含以上有電梯),住商用,鋼骨鋼筋混凝土造,,58.3,1,1,1,有,無,6100000,104631,,0.0,0,,RPQTOLNLLHGGFBJ68CB
竹北市,房地(土地+建物),新竹縣竹北市大學段520地號A02-25,5.78,商,,,1090912,土地1建物1車位0,二十五層,32,住宅大樓(11層含以上有電梯),住商用,鋼骨鋼筋混凝土造,,58.3,1,1,1,有,無,6120000,104974,,0.0,0,,RPRTOLNLLHGGFBJ78CB
竹北市,房地(土地+建物),新竹縣竹北市大學段520地號A02-26,5.78,商,,,1090825,土地1建物1車位0,二十六層,32,住宅大樓(11層含以上有電梯),住商用,鋼骨鋼筋混凝土造,,58.3,1,1,1,有,無,6160000,105660,,0.0,0,,RPSTOLNLLHGGFBJ88CB
竹北市,房地(土地+建物),新竹縣竹北市大學段520地號A02-27,5.78,商,,,1090806,土地1建物1車位0,二十七層,32,住宅大樓(11層含以上有電梯),住商用,鋼骨鋼筋混凝土造,,58.3,1,1,1,有,無,6300000,108062,,0.0,0,,RPTTOLNLLHGGFBJ98CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市大學段520地號A02-28,6.07,商,,,1080911,土地1建物1車位1,二十八層,32,住宅大樓(11層含以上有電梯),住商用,鋼骨鋼筋混凝土造,,84.75,1,1,1,有,無,7130000,101715,坡道平面,26.45,1200000,,RPUTOLNLLHGGFBJ09CB
竹北市,房地(土地+建物),新竹縣竹北市大學段520地號A02-29,5.78,商,,,1090828,土地1建物1車位0,二十九層,32,住宅大樓(11層含以上有電梯),住商用,鋼骨鋼筋混凝土造,,58.3,1,1,1,有,無,6250000,107204,,0.0,0,,RPVTOLNLLHGGFBJ56CB
竹北市,房地(土地+建物),新竹縣竹北市大學段520地號A02-30,5.78,商,,,1090922,土地1建物1車位0,三十層,32,住宅大樓(11層含以上有電梯),住商用,鋼骨鋼筋混凝土造,,58.3,1,1,1,有,無,6200000,106346,,0.0,0,,RPWTOLNLLHGGFBJ66CB
竹北市,房地(土地+建物),新竹縣竹北市大學段520地號A02-31,5.78,商,,,1090224,土地1建物1車位0,三十一層,32,住宅大樓(11層含以上有電梯),住商用,鋼骨鋼筋混凝土造,,58.3,1,1,1,有,無,5980000,102573,,0.0,0,,RPXTOLNLLHGGFBJ76CB
竹北市,房地(土地+建物),新竹縣竹北市大學段520地號A02-32,5.78,商,,,1090912,土地1建物1車位0,三十二層,32,住宅大樓(11層含以上有電梯),住商用,鋼骨鋼筋混凝土造,,58.3,1,1,1,有,無,6250000,107204,,0.0,0,,RPOUOLNLLHGGFBJ58CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市大學段520地號A03-08,11.28,商,,,1090316,土地1建物1車位2,八層,32,住宅大樓(11層含以上有電梯),住商用,鋼骨鋼筋混凝土造,,161.64,2,2,1,有,無,13920000,105941,坡道平面,52.9,2400000,,RPPUOLNLLHGGFBJ68CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市大學段520地號A03-09,11.0,商,,,1090616,土地1建物1車位1,九層,32,住宅大樓(11層含以上有電梯),住商用,鋼骨鋼筋混凝土造,,136.18,2,2,1,有,無,11750000,97020,坡道平面,27.44,1200000,,RPQUOLNLLHGGFBJ78CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市大學段520地號A03-11,11.0,商,,,1090226,土地1建物1車位1,十一層,32,住宅大樓(11層含以上有電梯),住商用,鋼骨鋼筋混凝土造,,135.19,2,2,1,有,無,11500000,95641,坡道平面,26.45,1100000,,RPRUOLNLLHGGFBJ88CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市大學段520地號A03-12,11.0,商,,,1090626,土地1建物1車位1,十二層,32,住宅大樓(11層含以上有電梯),住商用,鋼骨鋼筋混凝土造,,136.18,2,2,1,有,無,12100000,100239,坡道平面,27.44,1200000,,RPSUOLNLLHGGFBJ98CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市大學段520地號A03-13,11.0,商,,,1090707,土地1建物1車位1,十三層,32,住宅大樓(11層含以上有電梯),住商用,鋼骨鋼筋混凝土造,,135.19,2,2,1,有,無,12020000,100423,坡道平面,26.45,1100000,,RPTUOLNLLHGGFBJ09CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市大學段520地號A03-14,11.0,商,,,1090927,土地1建物1車位1,十四層,32,住宅大樓(11層含以上有電梯),住商用,鋼骨鋼筋混凝土造,,134.53,2,2,1,有,無,12070000,100883,坡道平面,25.79,1100000,,RPUUOLNLLHGGFBJ56CB
