鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
屏東市,建物,屏東縣屏東市公裕街195巷12弄10之4號,0.0,住,,,1100331,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0701221,74.45,3,2,1,有,無,有,6000,81,,0.0,0,,RPWOMLQJMHGGFAT17CC
屏東市,建物,屏東縣屏東市民和二路48之3號4樓,0.0,住,,,1100406,土地0建物1車位0,四層,8,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0960530,16.3,1,0,1,有,有,有,4000,245,,0.0,0,108年度屏東縣政府包租代管計畫,RPOPMLRJMHGGFAT56CC
內埔鄉,建物,屏東縣內埔鄉壽比路228號2樓-7,0.0,,鄉村區,乙種建築用地,1100301,土地0建物0車位0,二層,7,華廈(10層含以下有電梯),見其他登記事項,見其他登記事項,1051104,31.81,1,0,1,有,無,有,5400,170,,0.0,0,,RPOOMLRJMHGGFCT66CC
內埔鄉,建物,屏東縣內埔鄉壽比路230號3樓-1,0.0,,鄉村區,乙種建築用地,1100301,土地0建物0車位0,三層,7,華廈(10層含以下有電梯),見其他登記事項,見其他登記事項,1051104,30.45,1,0,1,有,無,有,5500,181,,0.0,0,,RPPOMLRJMHGGFCT76CC
內埔鄉,建物,屏東縣內埔鄉壽比路230號3樓-5,0.0,,鄉村區,乙種建築用地,1100301,土地0建物0車位0,三層,7,華廈(10層含以下有電梯),見其他登記事項,見其他登記事項,1051104,30.45,1,0,1,有,無,有,5500,181,,0.0,0,,RPQOMLRJMHGGFCT86CC
內埔鄉,建物,屏東縣內埔鄉壽比路232號4樓-2,0.0,,鄉村區,乙種建築用地,1100301,土地0建物0車位0,四層,7,華廈(10層含以下有電梯),見其他登記事項,見其他登記事項,1051104,32.59,1,0,1,有,無,有,5500,169,,0.0,0,,RPROMLRJMHGGFCT96CC
內埔鄉,建物,屏東縣內埔鄉壽比路230號7樓-3,0.0,,鄉村區,乙種建築用地,1100301,土地0建物0車位0,七層,7,華廈(10層含以下有電梯),見其他登記事項,見其他登記事項,1051104,29.86,1,0,1,有,無,有,5600,188,,0.0,0,,RPSOMLRJMHGGFCT07CC
內埔鄉,建物,屏東縣內埔鄉福泰路3號2樓,0.0,,鄉村區,乙種建築用地,1100301,土地0建物0車位0,二層,7,華廈(10層含以下有電梯),見其他登記事項,見其他登記事項,1031217,38.64,1,0,1,有,無,有,5000,129,,0.0,0,,RPTOMLRJMHGGFCT17CC
內埔鄉,建物,屏東縣內埔鄉福泰路3-2號5樓,0.0,,鄉村區,乙種建築用地,1100301,土地0建物0車位0,五層,7,華廈(10層含以下有電梯),見其他登記事項,見其他登記事項,1031217,29.52,1,0,1,有,無,有,5000,169,,0.0,0,,RPUOMLRJMHGGFCT27CC
內埔鄉,建物,屏東縣內埔鄉福泰路3號6樓,0.0,,鄉村區,乙種建築用地,1100301,土地0建物0車位0,六層,7,華廈(10層含以下有電梯),見其他登記事項,見其他登記事項,1031217,38.64,1,0,1,有,無,有,5000,129,,0.0,0,,RPVOMLRJMHGGFCT37CC
內埔鄉,建物,屏東縣內埔鄉福泰路3-13號7樓,0.0,,鄉村區,乙種建築用地,1100301,土地0建物0車位0,七層,7,華廈(10層含以下有電梯),見其他登記事項,見其他登記事項,1031217,33.19,1,0,1,有,無,有,5000,151,,0.0,0,,RPWOMLRJMHGGFCT47CC
屏東市,房地(土地+建物),屏東縣屏東市工業四路6號,3200.0,工,,,1100331,土地2建物1車位0,一層,4,工廠,見其他登記事項,加強磚造,0690409,537.23,0,0,0,無,無,無,262500,,,0.0,0,含增建或未登記建物。,RPVNMLNKMHGGFAT76CC
屏東市,建物,屏東縣屏東市大連路62之12號,81.0,住,,,1100413,土地0建物1車位0,一層,3,店面(店鋪),住商用,鋼筋混凝土造,0691028,53.85,0,0,0,無,無,有,28500,529,,0.0,0,,RPSPMLNKMHGGFAT66CC
